id,name
1305,Paleozoic
1306,Micro Factory Games
1307,Atapki
1308,None - Independent
1309,Zueira Digital
1310,Talking About Media
1311,Genee Network
1312,Flat Earth Games
1313,Aquiris Game Studio
1314,Stegersaurus Software Inc.
1315,Team Tripleslash
1316,Steve Jarman
1317,Studio Paint
1318,Numantian Games
1319,Kardfy Studios
1320,Demon Wagon Studios
1321,kunst-stoff GmbH
1322,Junkfish Limited
1323,Vivid Games S.A.
1324,Arcade Injection
1325,Mechanical Butterfly Studios
1326,Asteristic Game Studio
1327,AwesomeBlade
1328,Hapa Games
1329,Gun.
1330,Ubisoft Entertainment
1331,1DER Entertainment
1332,Oryx Design Lab
1333,Nerd Monkeys
1334,Wrestling Gamers United
1335,Firebase Industries Ltd.
1336,PostMod Softworks
1337,Trickster Arts
1338,Vexel Games
1339,Notorious Games
1340,Unfinished Pixel
1341,Revistronic
1342,Phosphor Games
1343,Wargaming Labs
1344,Hunted Cow Studios
1345,Scott Cawthon
1346,Vermont Software Studios
1347,Rocketeer Games Studio
1348,Creability
1349,-
1350,Jujubee S.A.
1351,Studio Eres
1352,Nano Games
1353,Juicy Beast
1354,Etter Studio
1355,Evil Twin Artworks
1356,Night Node
1357,Pixelsaurus Games
1358,Team17
1359,Kettel
1360,Triumph Studios
1361,Excalibur Games
1362,Toadman Interactive
1363,White Lotus Interactive
1364,candyrocketstudio
1365,Big Head Games Ltd
1366,Choice of Games
1367,Grimm Bros
1368,Nyamyam
1369,Dan Walters
1370,Entrada Interactive LLC
1371,Glass Knuckle Games
1372,Evilized productions
1373,Tiny Game Fort
1374,Anchora Games
1375,Barnes
1376,Stolen Couch Games
1377,BlackMoon Design 
1378,Helvetica Scenario
1379,Two Desperados
1380,Tripwire Presents
1381,Acceleroto
1382,Serellan LLC
1383,Flying Wild Hog
1384,Sport1 GmbH
1385,Annapurna Interactive
1386,InterAction studios
1387,Mad Data GmbH & Co. KG
1388,Arctic Anteater
1389,Gameblyr
1390,Yazar Media Group LLC
1391,La Moustache Studio
1392,Freejam
1393,Curious Panda Games
1394,Samurai Punk
1395,Gunnar Games
1396,Crytek 
1397,XP
1398,Subvert Games
1399,Ian MacLarty
1400,Room 8 Studio
1401,Digitalmindsoft
1402,Walk Thru Walls Studios
1403,Targem Games
1404,PlayRIX
1405,Little Worlds Interactive
1406,rdein
1407,Team Monkey
1408,Novalink
1409,RealAxis Software
1410,Konsordo
1411,Everything Unlimited Ltd.
1412,Nexon GT Co.
1413,Puuba
1414,No Goblin
1415,SuckerFree Games
1416,Timbre Interactive
1417,Tic Toc Games
1418,Adam Spragg
1419,Isotope 244 LLC
1420,BulkyPix
1421,oeFun
1422, Kakao Games Europe B.V.
1423,Failbetter Games
1424,Bat Country Games
1425,Landauer Games
1426,1C Online Games
1427,Propelled Bird Software
1428,Curious Planet
1429,Garage Collective LLC
1430,Atypical Games
1431,Smartly Dressed Games
1432,Celestial Games
1433,Dual Studios
1434,Housemarque
1435,I Fight Bears
1436,HE SAW
1437,Hinterland Studio Inc.
1438,Kitfox Games
1439,FarrugiaSoft
1440,Cascade Game Foundry SPC
1441,Blue Mana
1442,ILIKESCIFI Games
1443,Daniel Ratcliffe
1444,Caiysware
1445,Rob Lach Games
1446,ApathyWorks
1447,astragon Sales &amp; Services GmbH
1448,Shaun Spalding
1449,Nexcentric Games
1450,Red Level Games
1451,Mastiff
1452,Wired Productions
1453,Ninja Kiwi
1454,Antanas Marcelionis
1455,Feral Interactive (Mac)
1456,Game-Labs
1457,Cyan Inc.
1458,Stoic
1459,Whybe Online
1460,Endgame Studios
1461,Ju Cai
1462,tequibo
1463,Deli Interactive LLC
1464,Legend Studio
1465,2.0 Studios
1466,None
1467,initials
1468,Tribe Studios
1469,Claymatic Games
1470,Grundislav Games
1471,EnV Music
1472,Last Bastion Studios LLC
1473,Gugila
1474,Alfred Lam
1475,YorkshireRifles
1476,Red Meat Games
1477,Zut Games
1478,DQ Team
1479,Lunar Labs
1480,JarthGames
1481,Stone Monkey Studios
1482,Nik Nak Studios
1483,CyberCoconut
1484,Sierra
1485,Really Slick
1486,Narrow Monolith
1487,SmallGreenHill
1488,Paul Schneider
1489,Spike Chunsoft Co.
1490,Freehold Games
1491,Super Duper Game Company
1492,Tripmine Studios
1493,Decane
1494,rokaplay
1495,New Reality Games
1496,paulstephendavis
1497,Candescent & Section
1498,BatCat Games
1499,Ionising Software
1500,Social Loner Studios
1501,Hyper Hippo Games
1502,Bit Kid
1503,Touz
1504,XIAOYAO
1505,Only Human Studios
1506,Slitherine Ltd. 
1507,SMG Studio
1508,Psychotic Psoftware
1509,ViWo Games
1510,Big Ant Studios (Steam)
1511,Up Multimedia
1512,Gamestorming
1513,Lemondo Entertainment
1514,Shark Punch
1515,Rocksteady
1516,Rocksteady Studios
1517,Beam Team Publishing
1518,ELYLAND  INVESTMENT COMPANY LIMITED
1519,Pixelatto
1520,David OReilly
1521,Screwy Lightbulb
1522,Experimental Gamer Studios
1523,On The Level Game Studios
1524,FrameLineNetwork
1525,Winged Cloud
1526,Noetic
1527,Multi-Form
1528,Replicant D6
1529,Dan  Walters
1530,Bluestrike
1531,Rampant Games
1532,Archetype Global
1533,Sanuk Games
1534,Elliptic Games
1535,GSProductions Ltd.
1536,Sinclair Strange
1537,Bernt Andreas Eide
1538,FobTi interactive
1539,Indie Developer
1540,gnifrebel Games UG
1541,Caravel Games
1542,Ludeme Games
1543,W3 Studios
1544,Duaik Entretenimento
1545,Hearthfire Studios
1546,SubaGames
1547,Sharpened Edge Studios
1548,Chromatic Dream
1549,Winged Pixel Inc.
1550,Dovetail Games - Fishing 
1551,Minicore Studios
1552,Cosmographic Software
1553,Proscenium
1554,Noble Master LLC
1555,Strides Interactive Game Studio
1556,Choice Provisions
1557,Pixelz Games
1558,Holotech Studios
1559,Decaying Logic
1560,Bluebutton Games
1561,Oruji Productions
1562,Gaddy Games
1563,Backstab Games
1564,Patrice Meneguzzi
1565,FourbitFriday
1566,Enitvare
1567,Interbellum team
1568,N94Games
1569,Pentavera
1570,Polar Bunny Ltd
1571,Harmonix Music Systems
1572,Dreamatrix 
1573,Best Way Soft
1574,Snow Cannon Games
1575,Gravvit Ltd
1576,Kinelco & Lone Elk Creative
1577,Force Of Habit
1578,Phoenix Online Studios
1579,Thegamewallstudios
1580,GammaLateral
1581,One-bit Punch
1582,Calvino Noir
1583,The Fighter Collection
1584,Excalibur
1585,Ghost Machine
1586,Camouflaj
1587,Four Lights
1588,Double Action Factory
1589,REMIMORY
1590,GameArt Studio GmbH
1591,Cosmic Cow LLC
1592,Qwiboo Ltd
1593,Big Red Eight
1594,The Secret Pie
1595,Shawn Beck
1596,Warlock Arts
1597,RED STAR GAMES
1598,Gambrinous
1599,GungHo Online Entertainment America
1600,Basecamp Games
1601,Stained Glass Llama
1602,JnK
1603,Axyos Games
1604,Heartbit Interactive
1605,Nexeon Studios
1606,Nerve Software LLC
1607,Grynsoft
1608,The Molasses Flood
1609,vertex4 entertainment GmbH
1610,Z-Software GmbH
1611,Vinci Games
1612,Snake Hill Games
1613,DascuMaru
1614,Juggernaut Games
1615,Snapshot Games Inc.
1616,Sam Albon
1617,Tasty Stewdios LLC
1618,Ripatti Software
1619,4Realms
1620,Disparity Games
1621,electrolyte
1622,MobileBits
1623,Iridium Studios
1624,Mografi
1625,Rival Games Ltd
1626,Funselektor Labs Inc.
1627,Gabriel Priske
1628,Ultimate Games S.A.
1629,Chasing Carrots
1630,Playdek
1631,Surprise Attack 
1632,Milky Tea Studios
1633,JCR Soft Co.
1634,Ino-Co Plus
1635,Dogenzaka Lab
1636,Deadghost Interactive
1637,Cinemaware
1638,Bs1 & Bslteam
1639,Transcendent Games
1640,Sascha Hartleb
1641,The Game Creators
1642,Mad Ram Software
1643,Cheritz
1644,www.dev-zoo.net
1645,Sub Orbital Software
1646,Circle Five Publishing
1647,Midnart
1648,REEW GAMES
1649,Nordic Legacy
1650,Supra Games
1651,Hammerware
1652,Dovetail Games - Fishing
1653,Milestone S.r.l.
1654,MAGIX Software GmbH
1655,VINE
1656,Jesse Makkonen
1657,Young Fun Studio by Higgs Games GmbH
1658,Cubic Pie
1659,Mountain Sheep
1660,Andre Chagas Silva
1661,Rooster Teeth Games
1662,Batterystaple Games
1663,RobTop Games
1664,Rogueside
1665,Idea Fabrik
1666,MouldyMattress
1667,Yanim Studio
1668,SUPERHOT Team
1669,Keys of Nine Entertainment
1670,Aksys Games
1671,Indimo Labs LLC
1672,GabberGames.com
1673,Hammerfall Publishing
1674,Brisk Mobile Inc
1675,Nuke Nine
1676,Good Games 
1677,Just Add Water (Developments)
1678,Question
1679,DigitalEZ
1680,Thunder Lotus Games
1681,One Legged Seagull
1682,Incandescent Imaging
1683,Glitchy Pixel
1684,Those Awesome Guys
1685,Gamious
1686,JIW-Games
1687,FX Interactive
1688,Duelboot
1689,ThoughtSTEM
1690,Blue Label Studio
1691,AtomicTorch Studio
1692,Polygon Art
1693,Ubisoft Montreal
1694,Juniper GmbH
1695,TheShortAndTheTall
1696,Nine Tales Digital
1697,Princesseuh
1698,Blue Isle Studios
1699,Bigger Boat
1700,ODD Games
1701,Schwiezer System GmbH
1702,Toasty Games
1703,Team Flow
1704,Zotnip
1705,Gluten Free Games
1706,Oz
1707,Wildgrass
1708,Funktronic Labs
1709,Copybugpaste
1710,Metaware Limited
1711,Scarlet Moon Records
1712,Skydome Entertainment
1713,Red Katana
1714,Relevant Games
1715,Slick Entertainment Inc.
1716,Dharker Studios Ltd
1717,Nerd Monkeys®
1718,Knitted Pixels
1719,Games For All
1720,Studio Whisky Tango Inc.
1721,Catnip Games
1722,Jetdogs Studios
1723,Green Lava Studios
1724,AIGRIND
1725,Tasharen Entertainment Inc.
1726,kChamp Games
1727,Mind Crew
1728,MoeNovel
1729,Chilled Mouse
1730,2tainment GmbH
1731,Flying Interactive
1732,Magenta Factory
1733,AHEARTFULOFGAMES
1734,Trinity Project
1735,Black Eye Games
1736,Space Boat Studios
1737,Timeslip Softworks
1738,TT Games
1739,WhiteMoon Dreams
1740,Avenged Sevenfold
1741,ClickShake Games LLC
1742,Orthogonal Games
1743,rdt.32
1744,Skymap Games
1745,Lavaboots Studios
1746,Sigtrap
1747,DigitalWorldEntertainment
1748,OGPlanet
1749,Turbo Pixel Studios
1750,SixtyGig Games
1751,AKPublish pty ltd
1752,Quickfire Games
1753,Lostwood
1754,Retro Dreamer
1755,Abylight Studios
1756,Bloodwolf Studio
1757,Alternative Software Ltd
1758,Zach Kehs (SunnyKatt)
1759,Hydro Games
1760,Chris Hecker
1761,Indie Voyage
1762,CBE software s.r.o.
1763,Ramjet Anvil
1764,Aegon Games Ltd
1765,Animus Interactive Inc
1766,MadSwan
1767,Rezoner
1768,OG-ZONE Digital Entertainment
1769,David Szymanski
1770,Manekoware
1771,Electric Succubi
1772,Simon Says: Play!
1773,Ganz
1774,Mirko Seithe
1775,Ripstone Ltd
1776,YFYX GAMES
1777, GungHo Online Entertainment America
1778,LuGus Studios
1779,Romenics
1780,Exquisite Games
1781,Blot Interactive
1782,Digital Furnace Games
1783,Right Pedal Studios
1784,Lighthouse Games Studio
1785,Parody Games
1786,XMPT Games
1787,Tammeka Games
1788,MidBoss
1789,TT Games Ltd
1790,Move Games Co.
1791,THQ
1792,Elias Viglione
1793,TURBOGUN
1794,Daniel Davies
1795,Adventure Mob
1796,Rude Ghost
1797,SITER SKAIN
1798,xinoro
1799,Encryptique
1800,Hoplon
1801,WINGED SAKURA GAMES
1802,Gillis LLC
1803,Mvisioning
1804,Kinto Games LLC
1805,HandMade Game
1806,Soviet Games
1807,Hesketh Studios Ltd
1808,Moondrop
1809,FlexileStudio
1810,Neon Serpent LLC
1811,Farom Studio
1812,Sillysoft Games
1813,Thegamewallstudios\t
1814,JumpStart Games
1815,Thomas Happ Games LLC
1816,Awoker Games
1817,Mythical City Games
1818,Furiously Inactive Games
1819,Fayju
1820,Dreadlocks Mobile
1821,oophok
1822,Fairytale Distillery
1823,Raum Studio
1824,"""Ratz N Godz"""
1825,Thrillion
1826,Black Lime Studio
1827,blamedrop
1828,Silverware Games
1829,Glowstick Entertainment
1830,Demesnegame
1831,Mykhail Konokh
1832,XPEC Entertainment Inc.
1833,Animu Game
1834,Physmo
1835,Beldarak Games
1836,Awestruck Games
1837,Chaphat
1838,Wolfgame
1839,RosePortal Games
1840,Leikir Studio
1841,Subaltern Games
1842,Insomniac Games
1843,Ironcode Gaming
1844,Cybertron Design Studios
1845,DFour Games
1846,Clique Games
1847,BrashMonkey
1848,Warchest Ltd.
1849,10x10 Room
1850,Shadow Masters
1851,Gadget Games
1852,Rubycone
1853,amulware
1854,Monster Bath Studios Inc.
1855,Siege Camp
1856,BlankMediaGames
1857,Fastermind Games
1858,Eastasiasoft Limited
1859,Budget Friendly Entertainment
1860,NEOWIZ
1861,STVR
1862,Tutorial Boss
1863,Endeavor One Inc.
1864,Mi-Clos Studio
1865,Gnomic Studios
1866,Erosa Games
1867,Sean Davy
1868,Slightly Mad Studios
1869,Autotivity Entertainment
1870,Ghost Crab Games
1871,Black Chicken Studios
1872,Zero-K Team
1873,New Life Interactive
1874,Ryan Javanshir
1875,OhNoo Studio
1876,Maltakreuz
1877,Virtual Racing Industries Ltd.
1878,Demigiant
1879,Hack The Publisher
1880,Whalenought Studios
1881,JMJ Interactive
1882,Atelier 801
1883,Omniconnection
1884,Rabid Design Studios
1885,Arrowhead Game Studios
1886,Mike Keogh
1887,Garden Knight Games
1888,ROSEVERTE
1889,Dingaling Productions
1890,KURONEKO SOFT
1891,Dylan Loney
1892,NSE
1893,SuperChop Games
1894,PolarityFlow
1895,Team Chaos
1896,Headless Wizard
1897,Celeris 
1898,QuadraTron Games
1899,Spiderwork Games
1900,Radioactive-Software
1901,Evil Aliens
1902,Brainseed Factory
1903,Creative Assembly
1904,Sergio
1905,Colonthree Enterprises
1906,Shifty Chair Games
1907,iconical Ltd.
1908,Battlebard Games
1909,Tri Synergy
1910,Handelabra Games Inc.
1911,GTGD
1912,MeDungeon Ltd.
1913,LaserWzzrd Games
1914,GameXP.com
1915,Light Echo
1916,Zoink Games
1917,InvertMouse
1918,Zeke Virant
1919,Kikiwik Games
1920,Zero Dollarz 
1921,Jonas Kyratzes
1922,RedLynx
1923,Squatting Penguins
1924,Black Curtain Studio
1925,Zeiva Inc
1926,PHL Collective
1927,Warfare Studios
1928,WisdomTools
1929,Strangely Named Studio
1930,Mandragora
1931,Zoo Corporation
1932,Hello There AB
1933,Retrific
1934,HappyGiant
1935,Vidroid
1936,Cardboard Keep
1937,N/A
1938,Charyb Games
1939,SDEnterNet
1940,Icebird Studios
1941,Breaking Fourth
1942,The Future Of Videogames
1943,Huy Phan
1944,Relax Minimalism
1945,Moon Spider Studio
1946,Dragon Fire Games Inc
1947,"""Mommys Best Games"""
1948,Green Sauce Games
1949,Cornfox & Brothers Ltd.
1950,astragon Sales & Services GmbH
1951,Rock Paper Games
1952,Snails Animation
1953,Spooky Cat
1954,Cimugames
1955,Devoga
1956,Sometimes You
1957,Dapper Swine
1958,Burning Dog Media
1959,Artizens
1960,Global Empire Soft
1961,Tom Johnson
1962,Wither Studios
1963,KIXEYE
1964,JOYCITY
1965,Dissident Logic
1966,Groupees Interactive
1967,Image Space Incorporated
1968,HuniePot
1969,KintoGames
1970,MP Game Studios
1971,Kuchalu
1972,Studio TeamShuriken
1973,Quarantine Interactive
1974,Defroids team
1975,Ginormocorp Holdings Ltd
1976,Wise Owl Studios
1977,Halfbus
1978,AlteredPlanets
1979,Brain and Nerd Ltd
1980,TRI.G
1981,David Newton
1982,Random Seed Games
1983,Nicolas Pierre-Loti-Viaud
1984,Johan Aronsson
1985,Fancy Fish Games
1986,Carmine T. Guida
1987,Jake Huhman
1988,Alex Jedraszczak
1989,Momiji Studios
1990,Ogopogoid Entertainment
1991,Brain Blinks
1992,Lei
1993,Fluxscopic Ltd.
1994,Indie Game - None
1995,Pixellore Inc
1996,Fellstrike Games
1997,Chris McFarland
1998,ZackBellGames
1999,JAVELIN OÜ
2000,David Teruel
2001,Peter Hrdy
2002,Sun-Studios
2003,Matthew Jennings
2004,Immunity Studios
2005,DarkArts Studios
2006,Running Pillow
2007,Orangepixel
2008,Bytebin
2009,Desktop Daydreams Studios
2010,Snipefish Entertainment
2011,"""The Conjurers Tower"""
2012,Backward pieS
2013,4-Panel Footprint
2014,Eggcode
2015,MPR ART Hallucinations
2016,Battenberg Software
2017,Age of Fear
2018,Graffiti Games
2019,Artisiti
2020,Greeny Games Studio
2021,Pyrosphere
2022,Pringo Dingo Games
2023,HCPGames
2024,Zanza Studios
2025,Sickware Studios
2026,Key17 Games
2027,Anteater Games
2028,Outer Grid Games LLC
2029,Zanrai Interactive
2030,Xenon
2031,Artur Games
2032,Unterrainer Informatik OG
2033,Fungameco Ltd
2034,Forcequitapplicatons
2035,Mark Chong
2036,Loading Home
2037,Locomotivah
2038,Eat Create Sleep
2039,Invictus Games Ltd.
2040,MAGIC Spell Studios
2041,Henchman & Goon
2042,Playful Art
2043,Steel Crate Games
2044,Grey Box
2045,Red Head Games
2046,Wormhole Entertainment
2047,Angry Cat Ltd.
2048,NuclearFirecracker
2049,Destructive Creations
2050,Dovetail Games - Flight
2051,Major Games
2052,FirstForever
2053,FirstForever Studios
2054,Squishy Games
2055,Supreme Clans Entertainment
2056,Piranha Games Inc.
2057,Lazy Bum Games
2058,BA Productions LLC
2059,DGform
2060,Flying Mollusk
2061,Blowfish Studios
2062,Brushfire Games
2063,Machine 22
2064,Thomas Christof
2065,Spearhead
2066,SecuritySession.com
2067,Eyemobi Ltd.
2068,David Stark
2069,GameUS Inc.
2070,Zeno Rogue
2071,Triangle Studios
2072,Bail! Enemy Jet!
2073,NextGen Pants
2074,Brain Seal Ltd
2075,LucasGame
2076,Christopher Cinq-Mars Jarvis
2077,Crystal Dragon
2078,Elder Game
2079,Patagoniart
2080,MovingBlocks
2081,Total Monkery
2082,Jundroo
2083,baKno Games
2084,Peter Hann
2085,Vital Games Ltd
2086,StephenAllen
2087,Ocean Media LLC
2088,StaudSoft
2089,BBQ Games
2090,Alawar Entertainment
2091,Them Games
2092,Nevosoft
2093,Ivy Games LLC
2094,Bigger Boat 
2095,MAGICS
2096,Tort
2097,IMGN.PRO
2098,Buffalo Vision
2099,Luden.io
2100,QMx Interactive
2101,Enzo Whyte
2102,Cat5Games
2103,Dot Dream
2104,Pepi Games
2105,Offpeak Games
2106,Tactic Studios Inc.
2107,Solecismic Software
2108,Green Man Gaming Publishing
2109,Code}{atch
2110,Emmanuel Salva Cruz
2111,Nefarious Dimensions Inc.
2112,Miguel Lleras
2113,Augusta Software GmbH
2114,Fluffy Kitten Studios
2115,Wasatch Games
2116,Dahlenburg
2117,Wyse Games
2118,Moonlight Mouse
2119,Great Cogs
2120,Psytec Games Ltd
2121,Dingo Games
2122,Akçay Karaazmak
2123,The Wall Productions Inc.
2124,Home Groan Games
2125,Noostyche
2126,Skermunkel
2127,Fifth Column Games
2128,Triple Eh? Ltd
2129,Specialbit Studio
2130,Frontwing USA
2131,Hanaji Games
2132,Sinister
2133,New Blood Interactive
2134,Dusenberry Martin Racing
2135,Spiderling Studios
2136,Squirrelbot Games
2137,Studio Wildcard
2138,Spasman Games
2139,TCHOW
2140,DropDGames
2141,Mayhem Games USA
2142,Fermenter Games
2143,Dust Scratch Games
2144,Rainbow Games
2145,Gamevial
2146,Jan Zizka
2147,Red Dwarf Games
2148,Reperio Studios
2149,Heliocentric Studios
2150,Small Town Studios
2151,Weird and Wry
2152,Mido Basim
2153,Blaze Epic
2154,Red River Studio
2155,Mana Games
2156,Web Interactive Solutions
2157,NukGames
2158,Cylne
2159,Sandbox Games
2160,Felix Wunderlich
2161,Raxi Petrov
2162,Retora Games
2163,Hammerspace Games
2164,Windmill Games
2165,Clarus Victoria
2166,Ignition Games Inc.
2167,Dark Quarry Games
2168,The Lo-Fi Apocalypse
2169,stillalive studios
2170,HyperDrive Games
2171,NetherRealm Studios
2172,Pixelnest Studio
2173,Sim155 Limited
2174,Sheado.net
2175,Deco Digital
2176,Alonso Martin
2177,Philip Royer
2178,Legacy Games
2179,Dizzy Media
2180,Back To Basics Gaming
2181,LiveItGames LLC
2182,Studio Forge Ltd
2183,NVLMaker
2184,Crimson Owl Studios
2185,Thorsten Schleinzer
2186,Super Rock Games Limited
2187,Snowrunner Games
2188,rest.less Games
2189,Holgersson Entertainment
2190,Glob Games Studio
2191,Fractal Alligator
2192,Smoodlez
2193,Spiele-Palast GmbH
2194,Kunos Simulazioni 
2195,Behtam Developer
2196,Arctic Hazard Game Studio a/s
2197,Dedication Labs
2198,BBEW BBEW LLC
2199,Google
2200,Nonadecimal Creative
2201,4Bit Games
2202,RunServer
2203,JoyBits Ltd.
2204,Anothink
2205,Denis Esie
2206,Shield Break Studios
2207,Praxia Entertainment Inc
2208,Mindwedge
2209,Gua
2210,AGO Games
2211,Millenium Project Enterprises
2212,DarkStar Games
2213,Gamera Game
2214,Flashback Games
2215,pheenix93
2216,Brilliant Blue-G
2217,iEntertainment Network Inc
2218,Tiny Colossus
2219,MyDream Interactive
2220,Anvate Games
2221,Play-Em
2222,Gamieon
2223,Mixamo
2224,Viperante
2225,Galactic Bits
2226,Fat Loot Games
2227,Alice & Smith
2228,Raw Fury
2229,JAST USA
2230,Erotes Studio
2231,Pixel Theory Games
2232,Morozov Sergey
2233,Super Systems Softworks
2234,GrabTheGames
2235,+Mpact Games
2236,Fuzzy Wuzzy Games Inc.
2237,Explorasaurus Studios
2238,Fire Biscuit Games
2239,Baller industries
2240,UnexEvo
2241,Jamhammer Games Inc.
2242,Redbana Corporation
2243,Hunter Hamster
2244,T.G.S. TRUE GAMES STUDIO LIMITED
2245,Kajak Games
2246,m07games
2247,CS Squared Games
2248,Midnight Oil Games
2249,Hempuli Oy
2250,Exis
2251,Moment Studio
2252,Rocksteady Sudios
2253,Giant Spacekat
2254,TeraBit Software
2255,20th Century Fox Film Corporation
2256,rondomedia GmbH 
2257,PIXYUL
2258,Dingo Dango
2259,GoodVole
2260,Yokcos
2261,Camshaft Software
2262,L＆K Co.
2263,Awfully Nice Studios
2264,FreakZone Games
2265,Gametek Brasil
2266,Vionsoft
2267,Guard Crush
2268,Cococucumber
2269,Luminy Studios
2270,Cantina Games and Entertainment
2271,Gato Salvaje Studio
2272,Grey Alien Games
2273,Ellada Games
2274,Scrap Yard Productions
2275,IPBuilders
2276,Kfuchi
2277,C63 Industries
2278,Eglathia Games
2279,Abnormal Software
2280,Renegade Sector Games
2281,TB Games
2282,FallenMaster
2283,Cheesy Holes
2284,CyberphobX
2285,Hellscape Games
2286,Theory Georgiou
2287,Sanctum Games
2288,My Owl Software
2289,Enormous Elk
2290,Idea Factory
2291,Beach Interactive
2292,Upper One Games
2293,Vysoko Anime Production
2294,Project Tranquil
2295,Fantasy Flight Games
2296,FOAM Entertainment
2297,Here Be Dragonz
2298,Upper Class Walrus
2299,TEAM101
2300,Nuligine
2301,Fully Bugged
2302,Double Zero One Zero
2303,Broken Window Studios
2304,Three Phase Interactive Pty Ltd
2305,Farlight Games Industry
2306,Starfall Studios
2307,Webrox
2308,Lost Spell
2309,ebi-hime
2310,CDP
2311,Subspace Continuum
2312,Gearbox Software
2313,Crytivo
2314,Nekomura Games
2315,TaxSoft
2316,Mechabit Ltd
2317,EuroVideo Medien
2318,Orbital Knight
2319,Eridani Games
2320,Anarchy Enterprises
2321,3D Realms
2322,2Brains Games
2323,Independent
2324,Substantial
2325,none
2326,Reflections
2327,Automata Source
2328,Flazm
2329,Fun Infused Games
2330,Jarbit
2331,Forward Game Studios
2332,CashcowGames
2333,CRAZYDIAMOND CO.
2334,BitFinity
2335,Pwnee Studios
2336,Zandel Media
2337,Deck13 
2338,Undergroundies
2339,Stache Studios
2340,Owlnight
2341,Dune Clockidy
2342,Reactor Zero
2343,Titan Forged Games
2344,Infinite Dreams
2345,Javelin OÜ
2346,Ars Creativa
2347,Modern Paradise Media Inc.
2348,Drowning Monkeys Games
2349,Donut Games
2350,Hoobalugalar_X
2351,Anarchy Interactive
2352,The Department of Silly Stuff
2353,Evan Tognotti
2354,Crazy Goat Games
2355,Critical Bit
2356,Razbury Games
2357,14Dimension Enterprise
2358,LLC Intenzibne
2359,Develobster
2360,Innervision Games
2361,Storm Isle Productions
2362,Cherry Co. Studios
2363,Karaokulta Games
2364,AV media lab
2365,Tilting Point
2366,Top3Line
2367,Chashu Entertainment
2368,MTB Design Works
2369,Tonguç Bodur
2370,GNeguceanu
2371,Milkbag Games
2372,Vostok Games
2373,Ape Law
2374,Fixpoint Productions
2375,David Wehle
2376,Valsar
2377,Starship Studio
2378,Orlyapps
2379,Lohika Games
2380,radiostatic
2381,Da Picky Monkey
2382,Icy Donut
2383,7 Soft Pillows
2384,Minority Media Inc.
2385,A Stranger Gravity
2386,Brainchild
2387,Drool
2388,Monogon Games
2389,Stamina-Games
2390,Underdog Games
2391,ektomarch
2392,Lag Studios
2393,Kiritsu Games
2394,LearnDistrict Inc.
2395,Astrosimer
2396,RedPain
2397,CRACKED PISTON LLC 2014
2398,777 Studios
2399,Walter Machado
2400,Double Stallion Games
2401,CAPCOM U.S.A.
2402,Poorwill Games
2403,bracketgames
2404,Giorgi Abelashvili
2405,KishMish Games
2406,Craig Gibbs
2407,nornware AB
2408,Mojang
2409,Channel 4
2410,Hungry Planet Games
2411,RedFox Games
2412,Kittehface Software
2413,Fern Nigro
2414,The Stork Burnt Down
2415,RIP Studios LLC
2416,Viewpoint Games
2417,Luis Ruiz
2418,Alda Games
2419,Timedrop Studios
2420,KaleidoGames
2421,Fivang
2422,reMaginarium
2423,Sinister Design
2424,Vision Riders Entertainment
2425,Erichermit
2426,Phat Phrog Studios
2427,Maschinen-Mensch
2428,3D Realms (Apogee Software)
2429,Cyber Rhino Studios
2430,Lupiesoft
2431,Duckbridge
2432,Guerrilla Bandit
2433,marbenx
2434,Hunter Gatherer Games
2435,Prexen Studios
2436,Trapped Nerve Games
2437,Math Nerd Productions
2438,Mudvark
2439,Triskell Interactive
2440,Absolutist Ltd.
2441,Singe Studio
2442,Frontier Developments
2443,Peltast Software
2444,Presto Studios
2445,Next Dimension Game Adventures
2446,Cosmic Logic
2447,Cowardly Creations
2448,Burrito Studio
2449,Andrii Vintsevych
2450,Team Scynix
2451,Swinfjord-Games
2452,Curtis Holt
2453,OMNIDREAM CREATIONS
2454,Tobop Productions
2455,Vertex Pop
2456,Gamestarters Publisher
2457,SpookyFish Games
2458,Frogsong Studios
2459,Isaac Nichols
2460,Tiny Utopia
2461,Red Team Games
2462,2Awesome Studio
2463,Tigerish Games
2464,Zeenoh Inc.
2465,AndrewDrumov
2466,Virtual Basement LLC
2467,SmashMouth Games Ltd
2468,Stun Games
2469,Magical Hackers
2470,Playtap Games
2471,Risen Phoenix Studios
2472,Dan & Gary Games
2473,Immersive Douro
2474,Megastorm Games
2475,GameMill Entertainment
2476,System Era Softworks
2477,Game Studio Abraham Stolk Inc.
2478,Flying Cafe for Semianimals
2479,Dolores Entertainment
2480,Retro Yeti Games
2481,MK-ULTRA Games
2482,Ysty Games
2483,Roope Tamminen
2484,Aqualuft Games
2485,Little Games Company
2486,Thylacine Studios LLC
2487,Wise Dad Games
2488,RadiationBurn
2489,Christopher Yabsley
2490,bitshift
2491,House House
2492,Regimental Chess Inc.
2493,Bare Mettle Entertainment
2494,SNK Playmore
2495,SilentFuture
2496,Coredumping
2497,White Cat
2498,Steamroller Studios
2499,Killmonday Games AB
2500,GAMES in FLAMES
2501,Made With Monster Love
2502,Pillow Pig Games
2503,Stroboskop
2504,Crowbar Collective
2505,Emberheart Games
2506,Tenshu General
2507,devFluid
2508,Parabox Games
